,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat,weekdays,city
10635,206.96629741997694,Private room,FALSE,TRUE,4,FALSE,1,0,8,90,2,7.5584366876583005,2.1653695334931373,158.4308217200122,11.013144088690098,336.21013591510217,6.017575607807136,-0.03618,51.545320000000004,FALSE,london
10636,495.7783579105812,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,9,89,2,2.2162962280989427,0.6760609094995342,454.05353064461184,31.5630311241132,724.4253322447946,12.96595118147966,-0.115,51.49,FALSE,london
10637,182.27145511418425,Private room,FALSE,TRUE,2,FALSE,0,1,9,90,0,2.283803085787578,0.20395705882345164,449.94135830968304,31.277177993071998,1010.759048905279,18.090825791161212,-0.12261,51.528620000000004,FALSE,london
10638,142.05414050189327,Private room,FALSE,TRUE,2,FALSE,1,0,9,94,1,7.598883181455162,2.220713585502786,157.41494420609817,10.94252648211751,334.0326924218772,5.978603163337117,-0.03607,51.54588,FALSE,london
10639,154.75434511630095,Private room,FALSE,TRUE,2,FALSE,1,0,9,95,1,7.515907070590628,2.284285150736183,158.9085798886333,11.046354921616732,337.8170082535592,6.046335822791257,-0.03772,51.546079999999996,FALSE,london
10640,178.743620499071,Private room,FALSE,TRUE,2,FALSE,0,0,9,99,1,2.719586531182134,0.2465398417567045,408.3225395101516,28.384091639897907,695.0512735214159,12.440206712786031,-0.09661,51.49331,FALSE,london
10641,159.22293562877772,Private room,FALSE,TRUE,2,FALSE,1,0,8,100,1,1.8325348290613894,0.4452869178011282,563.7351977081748,39.18743141532354,822.4556953333667,14.720523869006334,-0.112,51.495,FALSE,london
10642,368.77631176650436,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,96,1,3.8906457071551954,0.8797673893429737,288.01029925484124,20.020718760935782,651.2215859998488,11.655731676631289,-0.08885,51.533640000000005,FALSE,london
10643,546.1087984195301,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,93,2,5.723436697110989,0.38193886127156496,224.8550004672718,15.630547719968945,520.7122006272043,9.319841082878817,-0.20677,51.49422,FALSE,london
10644,311.86057997601074,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,99,1,3.28168768177455,0.41327574434468534,324.560244756047,22.561447969232905,741.970496374777,13.27997904805836,-0.10007,51.532340000000005,FALSE,london
10645,426.86798842870246,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,100,1,6.157999778534825,0.4237101741384992,206.2192455319052,14.335103739583497,475.80250491335806,8.516035781928808,-0.21543,51.50108,FALSE,london
10646,116.41854229873704,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,8.058303142544334,2.113760008614336,146.85196824625916,10.208252841495584,311.14464501953876,5.5689469958222135,-0.0347,51.551840000000006,FALSE,london
10647,207.20148639431784,Private room,FALSE,TRUE,2,FALSE,0,1,8,82,1,2.7718681103743075,0.39545438690660956,386.532276124501,26.86936547871708,894.4417063617153,16.008948035304847,-0.12025,51.53282,FALSE,london
10648,601.6133963639785,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,9,87,1,4.894691834391351,0.10639260146031009,268.93636557033415,18.69481526737925,802.7748160935487,14.368270423311191,-0.19797,51.50974,FALSE,london
